vendorid,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,ratecodeid,store_and_fwd_flag,pulocationid,dolocationid,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2.0,2020-01-30T15:55:16.000,2020-01-30T17:00:13.000,2.0,15.17,1.0,N,138,231,1.0,52.5,0.0,0.5,15.48,6.12,0.3,77.4,2.5
1.0,2020-01-30T15:27:20.000,2020-01-30T15:34:18.000,1.0,1.7,1.0,N,239,166,1.0,8.0,2.5,0.5,2.25,0.0,0.3,13.55,2.5
2.0,2020-01-30T15:00:55.000,2020-01-30T15:28:03.000,2.0,4.73,1.0,N,68,237,1.0,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
2.0,2020-01-30T15:45:53.000,2020-01-30T16:23:35.000,2.0,7.33,1.0,N,237,33,1.0,30.5,0.0,0.5,10.14,0.0,0.3,43.94,2.5
2.0,2020-01-30T15:03:27.000,2020-01-30T15:39:13.000,1.0,8.27,1.0,N,162,138,1.0,29.5,0.0,0.5,6.56,0.0,0.3,39.36,2.5
1.0,2020-01-30T15:02:41.000,2020-01-30T15:15:34.000,1.0,1.8,1.0,N,161,90,1.0,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-30T15:27:21.000,2020-01-30T15:31:38.000,1.0,0.7,1.0,N,113,144,1.0,5.0,2.5,0.5,1.25,0.0,0.3,9.55,2.5
1.0,2020-01-30T15:33:45.000,2020-01-30T15:46:18.000,1.0,2.2,1.0,N,211,246,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
2.0,2020-01-30T15:13:02.000,2020-01-30T15:33:27.000,1.0,3.62,1.0,N,163,146,2.0,16.5,0.0,0.5,0.0,0.0,0.3,19.8,2.5
2.0,2020-01-30T15:54:42.000,2020-01-30T15:55:48.000,1.0,0.27,1.0,N,237,141,1.0,3.0,0.0,0.5,1.0,0.0,0.3,7.3,2.5
2.0,2020-01-30T15:36:45.000,2020-01-30T16:05:16.000,1.0,7.9,1.0,N,138,98,2.0,27.0,0.0,0.5,0.0,0.0,0.3,27.8,0.0
1.0,2020-01-30T15:21:49.000,2020-01-30T15:37:14.000,1.0,1.6,1.0,N,75,237,1.0,11.0,2.5,0.5,2.0,0.0,0.3,16.3,2.5
1.0,2020-01-30T15:44:56.000,2020-01-30T15:59:06.000,1.0,0.8,1.0,N,237,229,1.0,9.5,2.5,0.5,2.56,0.0,0.3,15.36,2.5
1.0,2020-01-30T15:23:17.000,2020-01-30T15:28:13.000,1.0,0.8,1.0,N,237,237,1.0,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5
1.0,2020-01-30T15:40:48.000,2020-01-30T15:44:15.000,1.0,0.6,1.0,Y,162,162,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
1.0,2020-01-30T15:02:49.000,2020-01-30T15:14:50.000,1.0,1.0,1.0,N,164,137,1.0,9.0,2.5,0.5,2.45,0.0,0.3,14.75,2.5
1.0,2020-01-30T15:02:08.000,2020-01-30T15:17:01.000,2.0,1.7,1.0,N,158,48,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
1.0,2020-01-30T15:21:04.000,2020-01-30T15:22:47.000,1.0,0.3,1.0,N,68,68,1.0,3.5,2.5,0.5,1.7,0.0,0.3,8.5,2.5
1.0,2020-01-30T15:24:59.000,2020-01-30T15:35:15.000,1.0,1.6,1.0,N,246,161,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
1.0,2020-01-30T15:37:06.000,2020-01-30T15:43:28.000,1.0,0.5,1.0,N,161,161,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
1.0,2020-01-30T15:28:04.000,2020-01-30T15:29:59.000,0.0,0.4,1.0,N,239,142,2.0,3.5,2.5,0.5,0.0,0.0,0.3,6.8,2.5
1.0,2020-01-30T15:31:28.000,2020-01-30T15:48:03.000,0.0,1.0,1.0,N,142,237,1.0,11.0,2.5,0.5,2.0,0.0,0.3,16.3,2.5
1.0,2020-01-30T15:56:53.000,2020-01-30T16:12:42.000,0.0,2.0,1.0,N,163,236,1.0,11.5,3.5,0.5,3.15,0.0,0.3,18.95,2.5
2.0,2020-01-30T15:01:33.000,2020-01-30T15:16:16.000,1.0,2.06,1.0,N,140,43,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-30T15:17:32.000,2020-01-30T15:47:50.000,1.0,4.08,1.0,N,239,233,1.0,22.0,0.0,0.5,5.06,0.0,0.3,30.36,2.5
2.0,2020-01-30T15:52:09.000,2020-01-30T16:08:31.000,1.0,4.35,1.0,N,170,112,1.0,15.5,0.0,0.5,1.0,0.0,0.3,19.8,2.5
2.0,2020-01-30T15:07:44.000,2020-01-30T15:10:38.000,1.0,0.46,1.0,N,238,239,1.0,4.0,0.0,0.5,1.0,0.0,0.3,8.3,2.5
2.0,2020-01-30T15:11:57.000,2020-01-30T15:21:40.000,1.0,1.1,1.0,N,239,142,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-30T15:44:25.000,2020-01-30T16:27:54.000,1.0,9.86,1.0,N,48,138,1.0,34.5,0.0,0.5,13.18,6.12,0.3,57.1,2.5
2.0,2020-01-30T15:21:15.000,2020-01-30T15:51:27.000,1.0,3.81,1.0,N,186,144,1.0,20.0,0.0,0.5,4.66,0.0,0.3,27.96,2.5
2.0,2020-01-30T15:55:45.000,2020-01-30T16:20:12.000,3.0,2.75,1.0,N,144,170,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-30T15:22:56.000,2020-01-30T16:20:54.000,2.0,18.16,1.0,N,132,65,2.0,54.5,0.0,0.5,0.0,0.0,0.3,55.3,0.0
1.0,2020-01-30T15:07:57.000,2020-01-30T15:19:46.000,1.0,2.4,1.0,N,50,249,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
1.0,2020-01-30T15:25:50.000,2020-01-30T15:37:03.000,1.0,2.0,1.0,N,249,161,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
1.0,2020-01-30T15:46:28.000,2020-01-30T15:57:07.000,1.0,1.2,1.0,N,163,141,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
2.0,2020-01-30T15:09:28.000,2020-01-30T15:15:01.000,1.0,0.73,1.0,N,236,236,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
2.0,2020-01-30T15:18:23.000,2020-01-30T15:41:34.000,1.0,3.0,1.0,N,236,186,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
2.0,2020-01-30T15:50:55.000,2020-01-30T15:57:23.000,1.0,0.91,1.0,N,161,163,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-30T15:25:41.000,2020-01-30T16:31:21.000,1.0,17.05,2.0,N,230,132,1.0,52.0,0.0,0.5,7.0,6.12,0.3,68.42,2.5
1.0,2020-01-30T15:47:31.000,2020-01-30T16:26:52.000,1.0,9.5,1.0,N,170,138,1.0,31.5,2.5,0.5,25.0,6.12,0.3,65.92,2.5
2.0,2020-01-30T15:11:47.000,2020-01-30T15:23:24.000,1.0,1.06,1.0,N,163,229,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
2.0,2020-01-30T15:34:17.000,2020-01-30T15:48:33.000,1.0,1.49,1.0,N,170,237,1.0,10.0,0.0,0.5,1.0,0.0,0.3,14.3,2.5
2.0,2020-01-30T15:51:21.000,2020-01-30T16:05:40.000,1.0,2.3,1.0,N,237,238,2.0,11.5,0.0,0.5,0.0,0.0,0.3,14.8,2.5
2.0,2020-01-30T15:31:12.000,2020-01-30T15:41:22.000,1.0,3.8,1.0,N,87,224,2.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
2.0,2020-01-30T15:49:30.000,2020-01-30T16:09:17.000,1.0,2.98,1.0,N,137,236,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
2.0,2020-01-30T15:29:47.000,2020-01-30T15:41:08.000,1.0,4.23,1.0,N,132,215,2.0,14.5,0.0,0.5,0.0,0.0,0.3,15.3,0.0
2.0,2020-01-30T15:59:48.000,2020-01-30T15:59:57.000,2.0,0.01,2.0,N,138,138,1.0,52.0,0.0,0.5,11.78,6.12,0.3,70.7,0.0
2.0,2020-01-30T15:27:06.000,2020-01-30T15:39:20.000,5.0,2.62,1.0,N,75,42,2.0,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0.0
2.0,2020-01-30T15:17:08.000,2020-01-30T15:36:06.000,1.0,2.88,1.0,N,125,170,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
2.0,2020-01-30T15:04:39.000,2020-01-30T15:19:51.000,1.0,2.1,1.0,N,161,236,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
2.0,2020-01-30T15:25:14.000,2020-01-30T15:39:42.000,1.0,2.08,1.0,N,236,143,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
2.0,2020-01-30T15:47:36.000,2020-01-30T16:06:22.000,1.0,2.6,1.0,N,48,236,1.0,13.5,0.0,0.5,3.36,0.0,0.3,20.16,2.5
1.0,2020-01-30T15:12:18.000,2020-01-30T15:31:14.000,1.0,2.2,1.0,N,164,237,3.0,13.0,2.5,0.5,0.0,0.0,0.3,16.3,2.5
1.0,2020-01-30T15:42:10.000,2020-01-30T15:57:14.000,2.0,2.3,1.0,N,236,229,1.0,12.0,2.5,0.5,3.06,0.0,0.3,18.36,2.5
1.0,2020-01-30T15:16:17.000,2020-01-30T15:35:43.000,2.0,2.1,1.0,N,107,229,1.0,13.5,2.5,0.5,2.52,0.0,0.3,19.32,2.5
1.0,2020-01-30T15:37:34.000,2020-01-30T15:48:53.000,2.0,1.8,1.0,N,229,262,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
2.0,2020-01-30T15:16:02.000,2020-01-30T15:25:47.000,1.0,1.19,1.0,N,161,142,1.0,8.0,0.0,0.5,0.56,0.0,0.3,11.86,2.5
2.0,2020-01-30T15:45:53.000,2020-01-30T15:58:44.000,1.0,1.29,1.0,N,163,141,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-30T15:01:12.000,2020-01-30T15:11:41.000,1.0,0.96,1.0,N,234,246,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
2.0,2020-01-30T15:33:10.000,2020-01-30T15:48:52.000,1.0,3.67,1.0,N,246,13,2.0,14.5,0.0,0.5,0.0,0.0,0.3,17.8,2.5
2.0,2020-01-30T15:07:02.000,2020-01-30T15:25:02.000,1.0,2.84,1.0,N,237,113,1.0,13.0,0.0,0.5,4.08,0.0,0.3,20.38,2.5
2.0,2020-01-30T15:29:48.000,2020-01-30T15:39:54.000,1.0,1.05,1.0,N,234,246,1.0,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
2.0,2020-01-30T15:41:11.000,2020-01-30T15:46:49.000,1.0,0.99,1.0,N,246,234,1.0,5.5,0.0,0.5,2.64,0.0,0.3,11.44,2.5
2.0,2020-01-30T15:05:44.000,2020-01-30T15:39:10.000,1.0,14.51,1.0,N,132,223,1.0,41.0,0.0,0.5,5.0,0.0,0.3,46.8,0.0
2.0,2020-01-30T15:22:48.000,2020-01-30T16:00:27.000,2.0,5.15,1.0,N,107,151,1.0,24.5,0.0,0.5,5.56,0.0,0.3,33.36,2.5
2.0,2020-01-30T13:23:36.000,2020-01-30T13:30:08.000,1.0,0.79,1.0,N,113,114,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-30T13:36:35.000,2020-01-30T13:41:13.000,1.0,0.76,1.0,N,113,79,1.0,5.0,0.0,0.5,2.49,0.0,0.3,10.79,2.5
2.0,2020-01-30T13:54:50.000,2020-01-30T13:59:32.000,2.0,0.91,1.0,N,137,164,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
2.0,2020-01-30T14:01:32.000,2020-01-30T14:05:28.000,2.0,0.65,1.0,N,224,137,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-30T14:07:32.000,2020-01-31T13:15:31.000,1.0,0.88,1.0,N,137,107,1.0,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5
2.0,2020-01-30T15:03:33.000,2020-01-30T15:16:10.000,1.0,1.63,1.0,N,100,249,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-30T15:24:39.000,2020-01-30T15:32:38.000,1.0,0.97,1.0,N,186,161,1.0,6.5,0.0,0.5,2.0,0.0,0.3,11.8,2.5
2.0,2020-01-30T15:39:55.000,2020-01-30T15:53:25.000,1.0,0.79,1.0,N,161,163,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-30T15:09:00.000,2020-01-30T15:21:25.000,1.0,1.09,1.0,N,237,170,1.0,9.0,0.0,0.5,3.69,0.0,0.3,15.99,2.5
2.0,2020-01-30T15:35:58.000,2020-01-30T15:43:57.000,1.0,1.21,1.0,N,237,236,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-30T15:00:47.000,2020-01-30T15:26:08.000,1.0,7.47,1.0,N,88,263,1.0,24.5,0.0,0.5,5.56,0.0,0.3,33.36,2.5
2.0,2020-01-30T15:34:44.000,2020-01-30T15:52:35.000,1.0,2.65,1.0,N,236,142,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
1.0,2020-01-30T15:19:42.000,2020-01-30T15:37:44.000,1.0,5.1,1.0,Y,162,231,1.0,19.0,2.5,0.5,4.45,0.0,0.3,26.75,2.5
1.0,2020-01-30T15:54:29.000,2020-01-30T16:01:05.000,3.0,0.5,1.0,N,186,164,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
2.0,2020-01-30T15:08:10.000,2020-01-30T15:29:22.000,1.0,2.86,1.0,N,163,158,1.0,15.0,0.0,0.5,4.58,0.0,0.3,22.88,2.5
2.0,2020-01-30T15:37:36.000,2020-01-30T15:45:57.000,1.0,1.92,1.0,N,68,48,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-30T15:09:47.000,2020-01-30T15:18:45.000,4.0,0.9,1.0,N,161,100,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-30T15:29:48.000,2020-01-30T16:06:26.000,4.0,9.44,1.0,N,100,138,1.0,30.5,0.0,0.5,7.98,6.12,0.3,47.9,2.5
2.0,2020-01-30T15:23:20.000,2020-01-30T15:36:29.000,1.0,1.27,1.0,N,237,140,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
2.0,2020-01-30T15:00:32.000,2020-01-30T15:02:48.000,1.0,0.0,1.0,N,48,48,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
2.0,2020-01-30T15:46:16.000,2020-01-30T15:58:49.000,1.0,1.16,1.0,N,186,158,1.0,9.0,0.0,0.5,3.0,0.0,0.3,15.3,2.5
2.0,2020-01-30T15:49:12.000,2020-01-30T16:04:44.000,1.0,2.32,1.0,N,239,230,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
2.0,2020-01-30T15:04:24.000,2020-01-30T15:09:43.000,1.0,0.65,1.0,N,162,229,1.0,5.5,0.0,0.5,1.0,0.0,0.3,9.8,2.5
1.0,2020-01-30T15:10:25.000,2020-01-30T15:15:53.000,1.0,1.3,1.0,N,114,234,1.0,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5
1.0,2020-01-30T15:17:13.000,2020-01-30T15:34:50.000,1.0,2.2,1.0,N,234,231,1.0,12.5,2.5,0.5,1.0,0.0,0.3,16.8,2.5
1.0,2020-01-30T15:42:25.000,2020-01-30T15:48:56.000,1.0,0.8,1.0,N,13,261,1.0,6.0,2.5,0.5,2.0,0.0,0.3,11.3,2.5
1.0,2020-01-30T15:56:38.000,2020-01-30T16:00:11.000,1.0,0.7,1.0,N,231,211,1.0,4.5,3.5,0.5,12.0,0.0,0.3,20.8,2.5
1.0,2020-01-30T15:32:37.000,2020-01-30T15:53:32.000,1.0,1.3,1.0,N,237,262,1.0,13.0,2.5,0.5,1.63,0.0,0.3,17.93,2.5
1.0,2020-01-30T15:06:41.000,2020-01-30T15:53:44.000,1.0,16.9,2.0,Y,132,164,2.0,52.0,2.5,0.5,0.0,6.12,0.3,61.42,2.5
1.0,2020-01-30T15:57:21.000,2020-01-30T16:01:12.000,1.0,0.4,1.0,N,164,161,1.0,4.5,3.5,0.5,1.75,0.0,0.3,10.55,2.5
2.0,2020-01-30T15:04:27.000,2020-01-30T15:15:05.000,1.0,1.61,1.0,N,164,68,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-30T15:23:39.000,2020-01-30T15:27:42.000,1.0,0.76,1.0,N,50,48,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1.0,2020-01-30T15:50:30.000,2020-01-30T15:58:14.000,1.0,0.4,1.0,N,230,162,1.0,6.5,3.5,0.5,1.25,0.0,0.3,12.05,2.5
1.0,2020-01-30T15:13:07.000,2020-01-30T15:20:56.000,1.0,0.6,1.0,N,87,231,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
1.0,2020-01-30T15:22:50.000,2020-01-30T15:45:25.000,3.0,5.1,1.0,N,231,233,1.0,20.0,2.5,0.5,4.65,0.0,0.3,27.95,2.5
1.0,2020-01-30T15:47:45.000,2020-01-30T16:08:37.000,3.0,2.9,1.0,N,162,75,1.0,15.5,2.5,0.5,3.75,0.0,0.3,22.55,2.5
2.0,2020-01-30T15:01:07.000,2020-01-30T15:10:59.000,1.0,0.73,1.0,N,233,161,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
2.0,2020-01-30T15:12:20.000,2020-01-30T15:20:18.000,1.0,1.23,1.0,N,161,90,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2.0,2020-01-30T15:30:45.000,2020-01-30T15:47:55.000,1.0,2.32,1.0,N,186,229,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
2.0,2020-01-30T15:49:35.000,2020-01-30T15:56:00.000,1.0,0.67,1.0,N,229,161,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
2.0,2020-01-30T15:20:43.000,2020-01-30T15:51:40.000,1.0,14.74,1.0,N,132,145,2.0,41.5,0.0,0.5,0.0,0.0,0.3,42.3,0.0
2.0,2020-01-30T15:14:50.000,2020-01-30T16:12:59.000,1.0,15.68,2.0,N,162,132,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
2.0,2020-01-30T15:26:05.000,2020-01-30T15:42:40.000,5.0,2.27,1.0,N,170,249,1.0,11.5,0.0,0.5,1.0,0.0,0.3,15.8,2.5
2.0,2020-01-30T15:48:02.000,2020-01-30T15:54:18.000,5.0,0.9,1.0,N,90,100,1.0,6.0,0.0,0.5,2.79,0.0,0.3,12.09,2.5
2.0,2020-01-30T15:04:48.000,2020-01-30T15:32:02.000,1.0,2.97,1.0,N,238,163,1.0,18.0,0.0,0.5,2.0,0.0,0.3,23.3,2.5
2.0,2020-01-30T15:35:57.000,2020-01-30T15:47:56.000,1.0,1.27,1.0,N,163,236,1.0,9.0,0.0,0.5,3.08,0.0,0.3,15.38,2.5
2.0,2020-01-30T15:50:30.000,2020-01-30T15:55:33.000,1.0,0.53,1.0,N,236,75,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1.0,2020-01-30T15:02:06.000,2020-01-30T15:12:50.000,2.0,0.6,1.0,N,233,230,1.0,8.0,2.5,0.5,2.16,0.0,0.3,13.46,2.5
1.0,2020-01-30T15:30:52.000,2020-01-30T15:40:13.000,3.0,1.0,1.0,N,249,144,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
1.0,2020-01-30T15:44:46.000,2020-01-30T15:48:13.000,1.0,0.4,1.0,N,144,114,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
1.0,2020-01-30T15:49:47.000,2020-01-30T16:10:39.000,3.0,2.4,1.0,N,114,100,2.0,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5
2.0,2020-01-30T15:19:02.000,2020-01-30T16:04:59.000,1.0,15.48,1.0,N,132,112,1.0,46.0,0.0,0.5,9.36,0.0,0.3,56.16,0.0
1.0,2020-01-30T15:07:34.000,2020-01-30T15:15:23.000,0.0,0.6,1.0,N,161,163,1.0,6.5,2.5,0.5,2.45,0.0,0.3,12.25,2.5
1.0,2020-01-30T15:20:11.000,2020-01-30T15:42:50.000,0.0,2.6,1.0,N,163,140,1.0,16.0,2.5,0.5,3.5,0.0,0.3,22.8,2.5
2.0,2020-01-30T15:07:11.000,2020-01-30T15:19:43.000,1.0,1.28,1.0,N,43,236,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
2.0,2020-01-30T15:31:04.000,2020-01-30T16:02:10.000,1.0,7.37,1.0,N,236,87,1.0,29.0,0.0,0.5,6.0,0.0,0.3,38.3,2.5
1.0,2020-01-30T15:29:09.000,2020-01-30T15:33:55.000,1.0,0.7,1.0,N,234,234,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
1.0,2020-01-30T15:41:47.000,2020-01-30T15:56:42.000,1.0,1.3,1.0,N,90,161,1.0,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5
1.0,2020-01-30T15:58:20.000,2020-01-30T16:04:14.000,1.0,0.6,1.0,N,161,164,1.0,5.5,3.5,0.5,1.5,0.0,0.3,11.3,2.5
1.0,2020-01-30T15:03:17.000,2020-01-30T15:07:54.000,1.0,0.6,1.0,N,43,238,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
1.0,2020-01-30T15:09:33.000,2020-01-30T15:37:05.000,1.0,3.7,1.0,N,87,170,1.0,19.0,2.5,0.5,4.45,0.0,0.3,26.75,2.5
1.0,2020-01-30T15:39:39.000,2020-01-30T16:10:50.000,1.0,8.6,1.0,N,170,138,2.0,27.5,2.5,0.5,0.0,6.12,0.3,36.92,2.5
2.0,2020-01-30T15:44:41.000,2020-01-30T15:50:21.000,1.0,0.43,1.0,N,162,161,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
2.0,2020-01-30T15:52:46.000,2020-01-30T16:12:03.000,1.0,2.91,1.0,N,161,238,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
2.0,2020-01-30T15:21:05.000,2020-01-30T15:42:12.000,1.0,4.23,1.0,N,161,166,1.0,17.0,0.0,0.5,4.06,0.0,0.3,24.36,2.5
2.0,2020-01-30T15:48:04.000,2020-01-30T15:56:30.000,1.0,1.38,1.0,N,151,142,1.0,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
2.0,2020-01-30T14:55:59.000,2020-01-30T15:00:26.000,5.0,0.5,1.0,N,140,141,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2.0,2020-01-30T15:04:06.000,2020-01-30T15:15:21.000,5.0,1.32,1.0,N,141,236,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2.0,2020-01-30T15:15:52.000,2020-01-30T16:10:53.000,5.0,4.69,1.0,N,236,230,2.0,31.5,0.0,0.5,0.0,0.0,0.3,34.8,2.5
,2020-07-02T13:41:43.000,2020-07-02T13:48:07.000,,1.0,,,43,238,,6.5,0.0,0.5,0.98,0.0,0.3,10.78,2.5
1.0,2020-01-30T15:03:10.000,2020-01-30T15:06:56.000,1.0,0.3,1.0,N,234,100,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
1.0,2020-01-30T15:10:03.000,2020-01-30T15:13:48.000,1.0,0.3,1.0,N,230,162,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
1.0,2020-01-30T15:19:52.000,2020-01-30T15:30:07.000,1.0,1.0,1.0,N,233,164,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
1.0,2020-01-30T15:35:25.000,2020-01-30T15:53:03.000,2.0,3.1,1.0,N,186,13,1.0,14.0,2.5,0.5,3.45,0.0,0.3,20.75,2.5
2.0,2020-01-30T15:03:55.000,2020-01-30T15:09:24.000,1.0,1.15,1.0,N,161,234,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
2.0,2020-01-30T15:14:53.000,2020-01-30T15:24:05.000,1.0,0.87,1.0,N,234,170,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2.0,2020-01-30T15:42:11.000,2020-01-30T15:58:31.000,1.0,1.52,1.0,N,161,229,1.0,11.0,0.0,0.5,1.43,0.0,0.3,15.73,2.5
2.0,2020-01-30T15:18:06.000,2020-01-30T15:24:30.000,5.0,0.96,1.0,N,43,236,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2.0,2020-01-30T15:32:22.000,2020-01-30T15:37:09.000,5.0,0.49,1.0,N,236,236,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2.0,2020-01-30T15:13:11.000,2020-01-30T15:23:44.000,1.0,1.17,1.0,N,161,186,1.0,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5
2.0,2020-01-30T15:29:51.000,2020-01-30T15:37:11.000,3.0,1.09,1.0,N,186,68,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-30T15:49:09.000,2020-01-30T15:56:35.000,1.0,1.04,1.0,N,113,68,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2.0,2020-01-30T15:29:00.000,2020-01-30T15:36:51.000,1.0,1.01,1.0,N,162,229,1.0,6.5,0.0,0.5,0.5,0.0,0.3,10.3,2.5
2.0,2020-01-30T15:43:05.000,2020-01-30T15:55:19.000,1.0,1.2,1.0,N,229,140,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
2.0,2020-01-30T15:12:08.000,2020-01-30T15:18:50.000,2.0,0.55,1.0,N,234,68,1.0,5.5,0.0,0.5,1.32,0.0,0.3,10.12,2.5
2.0,2020-01-30T15:51:12.000,2020-01-30T15:59:23.000,1.0,0.69,1.0,N,163,161,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-30T15:26:31.000,2020-01-30T16:11:23.000,1.0,17.65,3.0,N,163,1,1.0,68.5,0.0,0.0,10.0,11.75,0.3,90.55,0.0
1.0,2020-01-30T15:24:04.000,2020-01-30T15:39:41.000,1.0,1.0,1.0,N,186,161,1.0,10.5,2.5,0.5,5.0,0.0,0.3,18.8,2.5
1.0,2020-01-30T15:45:32.000,2020-01-30T16:12:27.000,1.0,3.0,1.0,N,161,79,1.0,17.5,2.5,0.5,4.16,0.0,0.3,24.96,2.5
2.0,2020-01-30T15:21:10.000,2020-01-30T15:55:58.000,1.0,8.26,1.0,N,138,100,1.0,30.5,0.0,0.5,7.98,6.12,0.3,47.9,2.5
2.0,2020-01-30T15:52:05.000,2020-01-31T00:00:00.000,1.0,1.0,1.0,N,142,161,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
2.0,2020-01-30T15:02:44.000,2020-01-30T15:23:44.000,1.0,2.87,1.0,N,100,236,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
